issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
"[""1747-583X"", ""0961-2025""]",Women's history review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rwhr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rwhr20,,https://www.tandfonline.com/toc/rwhr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15766888
"[""2047-0584"", ""0039-3630""]",Studies in conservation,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ysic20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ysic20,,https://www.tandfonline.com/toc/ysic20/current,,Published on behalf of the International Institute for Conservation of Historic and Artistic Works,,,https://www.iiconservation.org/,,,,https://www.wikidata.org/wiki/Q15764603
"[""1949-8381"", ""1550-7394""]",Religion & education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=urel20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=urel20,,https://www.tandfonline.com/toc/urel20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7311112
"[""2578-3866"", ""2578-3858""]",Practice,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpra20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpra20,,https://www.tandfonline.com/toc/rpra20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871754
"[""2054-8923""]",Science and technology of archaeological research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ysta20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ysta20,,https://www.tandfonline.com/toc/ysta20/5/2?nav=tocList&,,,,,,,,,https://www.wikidata.org/wiki/Q50815230
"[""2044-3978"", ""1529-4145""]",Neuro-psychoanalysis,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rnpa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rnpa20,,https://www.tandfonline.com/toc/rnpa20/current,,International Neuropsychoanalysis Society,,,https://npsa-association.org/,,,,https://www.wikidata.org/wiki/Q15755633
"[""1930-8280"", ""0361-2759""]",History: Reviews of New Books,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=vhis20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=vhis20,,https://www.tandfonline.com/toc/vhis20/current,,,,,,,,,https://www.wikidata.org/wiki/Q47247796
"[""0929-7049"", ""1744-4136""]","Neuropsychology, development, and cognition",Child Neuropsychology,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ncny20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ncny20,,https://www.tandfonline.com/toc/ncny20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15763270
"[""1751-5831"", ""1751-584X""]",Tribology,"Tribology - Materials, Surfaces & Interfaces",https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ytrb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ytrb20,,https://www.tandfonline.com/toc/ytrb20/current,,Institute of Materials Minerals and Mining,,,http://www.iom3.org/,,,,https://www.wikidata.org/wiki/Q53994880
"[""1062-936X"", ""1029-046X"", ""1026-776X""]",Sar And Qsar In Environmental Research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gsar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gsar20,,https://www.tandfonline.com/toc/gsar20/current,,,,,,,,,
"[""1554-4818"", ""1554-480X""]",Pedagogies: An International Journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hped20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hped20,,https://www.tandfonline.com/toc/hped20/current,,"National Institute of Education, Singapore",,,https://nie.edu.sg/,,,,https://www.wikidata.org/wiki/Q15767439
"[""2048-7827"", ""1547-402X""]",The Chinese historical review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ytcr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ytcr20,,https://www.tandfonline.com/toc/ytcr20/current,,Chinese Historians in the United States,,,http://www.chinesehistorians.org/membership/,,,,https://www.wikidata.org/wiki/Q15757428
"[""1034-4233"", ""2204-4183""]",Bulletin,AICCM Bulletin,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ybac20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ybac20,,https://www.tandfonline.com/toc/ybac20/35/1?nav=tocList,,Australian Institute for the Conservation of Cultural Material (AICCM),,,https://aiccm.org.au/,,,,https://www.wikidata.org/wiki/Q15756172
"[""2059-0784"", ""2059-0776""]",The educational and developmental psychologist,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rdvp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rdvp20,,https://www.tandfonline.com/toc/rdvp20/31/2,,Australian Psychological Society,,,https://www.psychology.org.au/,,,https://twitter.com/apsedp?lang=en,https://www.wikidata.org/wiki/Q96325056
"[""2473-4446"", ""2473-3938""]",Science & medicine in football,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rsmf20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rsmf20,,https://www.tandfonline.com/toc/rsmf20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871769
"[""1759-7544"", ""1759-7536""]",Language & history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ylhi20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ylhi20,,https://www.tandfonline.com/toc/ylhi20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764726
"[""2765-8449""]",Research in mathematics & statistics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=oama22,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=oama22,,https://www.tandfonline.com/toc/oama22/current,,,,,,,,https://twitter.com/rmsresmathstats,
"[""1751-3812"", ""1463-1180""]",Family & community history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yfch20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yfch20,,https://www.tandfonline.com/loi/yfch20,,,,,,,,,https://www.wikidata.org/wiki/Q15752888
"[""0952-4142"", ""2042-1362""]",Keats-Shelley review,The Keats-Shelley Review,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yksr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yksr20,,https://www.tandfonline.com/toc/yksr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15814360
"[""0267-257X"", ""1472-1376""]",MM. Journal of marketing management,Journal of Marketing Management,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjmm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjmm20,https://www.facebook.com/JMMnews/,https://www.tandfonline.com/toc/rjmm20/current,,Academy of Marketing,Westburn Publishers Ltd,,https://www.academyofmarketing.org/,https://www.westburn-publishers.com/,,https://twitter.com/jmm_news,https://www.wikidata.org/wiki/Q15762518
"[""2767-8490""]",LHB hydroscience journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tlhb21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tlhb21,,https://www.tandfonline.com/toc/tlhb21/current,,Société Hydrotechnique de France,,,https://www.shf-hydro.org/,,,,
"[""1522-9114"", ""1522-8959"", ""1056-4942""]",Public & access services quarterly,Public Services Quarterly,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wpsq20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wpsq20,,https://www.tandfonline.com/loi/wpsq20,,,,,,,,,https://www.wikidata.org/wiki/Q15817798
"[""0253-3839""]",Zhōngguó gōngchéng xuékān,Journal of the Chinese Institute of Engineers,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tcie20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tcie20,,https://www.tandfonline.com/loi/tcie20,,,,,,,,,https://www.wikidata.org/wiki/Q63871724
"[""1026-7670"", ""1055-6788"", ""1029-4937""]",Optimization methods & software (CD-ROM),Optimization methods & software,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=goms20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=goms20,,https://www.tandfonline.com/toc/goms20/current,,American Mathematical Society,Institute for Operations Research and the Management Sciences,Mathematical Programming Society,http://www.ams.org/home/page,https://www.informs.org/,http://www.mathprog.org/,,https://www.wikidata.org/wiki/Q15756190
"[""0158-4197"", ""1448-5540""]",The Emu,Emu - Austral Ornithology,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=temu20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=temu20,,https://www.tandfonline.com/loi/temu20,,,,,,,,,https://www.wikidata.org/wiki/Q2077317
"[""0371-750X"", ""2165-5456""]",Transactions,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tcer20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tcer20,,https://www.tandfonline.com/toc/tcer20/current,,Indian Ceramic Society,,,http://www.incers.org/,,,,https://www.wikidata.org/wiki/Q63871808
"[""1382-5585"", ""1744-4128""]","Neuropsychology, development, and cognition","Aging, Neuropsychology, and Cognition",https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=nanc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=nanc20,,https://www.tandfonline.com/toc/nanc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764818
"[""1521-0693"", ""1057-3569""]",Reading & writing quarterly,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=urwl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=urwl20,,https://www.tandfonline.com/toc/urwl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758440
"[""2373-7484""]",Communications in statistics,"Communications in Statistics: Case Studies, Data Analysis and Applications",https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ucas20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ucas20,,https://www.tandfonline.com/loi/ucas20,,,,,,,,,https://www.wikidata.org/wiki/Q96319707
"[""0270-3181"", ""1541-3152""]",Physical & occupational therapy in geriatrics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ipog20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ipog20,,https://www.tandfonline.com/loi/ipog20,,,,,,,,,https://www.wikidata.org/wiki/Q7189546
"[""1836-084X"", ""1443-2471""]",Preview,,,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=texp20,,https://www.tandfonline.com/toc/texp20/current,,Australian Society of Exploration Geophysicists,,,https://www.aseg.org.au/,,,,https://www.wikidata.org/wiki/Q15814237
"[""0731-7107"", ""1545-228X""]",Child & family behavior therapy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wcfb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wcfb20,,https://www.tandfonline.com/loi/wcfb20,,,,,,,,,https://www.wikidata.org/wiki/Q15754019
"[""0264-8725"", ""2046-5556""]",Biotechnology & genetic engineering reviews,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tbgr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tbgr20,,https://www.tandfonline.com/toc/tbgr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15761672
"[""0961-7353"", ""2469-4126""]",Safety & reliability,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tsar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tsar20,,https://www.tandfonline.com/toc/tsar20/current,,Safety and Reliability Society,,,http://www.sars.org.uk/,,,,https://www.wikidata.org/wiki/Q63871767
"[""1744-411X"", ""1380-3395""]","Neuropsychology, development, and cognition",Journal of Clinical and Experimental Neuropsychology,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ncen20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ncen20,,https://www.tandfonline.com/loi/ncen20,,,,,,,,,https://www.wikidata.org/wiki/Q15762076
"[""2055-0340"", ""2055-0359""]",Advanced manufacturing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yadm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yadm20,,https://www.tandfonline.com/toc/yadm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q50815227
"[""0961-5768"", ""1757-8442""]",The King's College law journal,King's Law Journal,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rklj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rklj20,,https://www.tandfonline.com/toc/rklj20/current,,"The Dickson Poon School of Law, King's College London",,,http://www.kcl.ac.uk/law/index.aspx,,,,https://www.wikidata.org/wiki/Q15734642
"[""1756-7505"", ""1756-7513""]",The historic environment,The Historic Environment: Policy & Practice,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yhen20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yhen20,,https://www.tandfonline.com/loi/yhen20,,,,,,,,,https://www.wikidata.org/wiki/Q47012220
"[""2159-032X"", ""2159-0338""]",Heritage & society,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yhso20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yhso20,,https://www.tandfonline.com/toc/yhso20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817512
"[""1084-8770"", ""1470-1316""]","The European legacy, toward new paradigms",The European Legacy,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cele20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cele20,,https://www.tandfonline.com/toc/cele20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7732615
"[""1742-4909"", ""0950-3153""]",Practice,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cpra20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cpra20,,https://www.tandfonline.com/toc/cpra20/current,,British Association of Social Workers,,,http://www.basw.co.uk/,,,,https://www.wikidata.org/wiki/Q15751788
"[""1364-2626"", ""1363-2434""]",School leadership & management,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cslm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cslm20,,https://www.tandfonline.com/loi/cslm20,,,,,,,,,https://www.wikidata.org/wiki/Q15751179
"[""1579-3699"", ""0210-9395""]",Estudios de psicología,Studies in Psychology,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=redp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=redp20,,https://www.tandfonline.com/loi/redp20,,,,,,,,,https://www.wikidata.org/wiki/Q27727084
"[""2150-3435"", ""0262-6667""]",Hydrological Sciences Journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=thsj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=thsj20,https://www.facebook.com/HydrolSciJ/,https://www.tandfonline.com/toc/thsj20/current,,International Association of Hydrological Sciences (IAHS),,,https://iahs.info/,,,https://twitter.com/HydrolSciJ?,https://www.wikidata.org/wiki/Q15766458
"[""1651-2030"", ""0346-1238""]",Scandinavian Actuarial Journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=sact20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=sact20,,https://www.tandfonline.com/toc/sact20/current,,Danish Society of Actuaries,Actuarial Society of Finland,Norwegian Society of Actuaries,http://www.aktuarforeningen.dk/,http://www.actuary.fi/,http://www.aktfor.no/,,https://www.wikidata.org/wiki/Q15751356
"[""2331-2521"", ""2331-253X""]",Journal of disability & religion,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wrdh21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wrdh21,,https://www.tandfonline.com/toc/wrdh21/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871695
"[""1469-8315"", ""0015-587X""]",Folk-lore,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfol20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfol20,,https://www.tandfonline.com/loi/rfol20,,,,,,,,,https://www.wikidata.org/wiki/Q27715794
"[""1563-5236"", ""1026-7999"", ""1042-0940""]",Ichnos : an international journal for plant and animal traces (CD-ROM),Ichnos,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gich20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gich20,,https://www.tandfonline.com/toc/gich20/current,,International Ichnological Association,,,https://www.ichnologicalassociation.org/,,,,https://www.wikidata.org/wiki/Q2233402
"[""2045-0664"", ""0084-4276""]",The Yorkshire archaeological journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yyaj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yyaj20,,https://www.tandfonline.com/loi/yyaj20,,,,,,,,,https://www.wikidata.org/wiki/Q15765806
"[""1367-3882"", ""2167-4582""]",Regions,Regions Magazine,,,,https://www.tandfonline.com/loi/resn20,,,,,,,,,https://www.wikidata.org/wiki/Q96717234
"[""1470-4994"", ""2042-1273""]",Rural theology journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yrur20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=yrur20,,https://www.tandfonline.com/toc/yrur20/current,,Rural Theology Association,,,https://ruraltheologyassociation.com/,,,,https://www.wikidata.org/wiki/Q15817147
