issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
2090-6218,Egyptian Liver Journal (Print),Egyptian Liver Journal,https://eglj.springeropen.com/submission-guidelines,https://eglj.springeropen.com/about/editorial-board,,https://link.springer.com/journal/43066,,Society of Friends of Liver Patients in the Arab World; National Liver Institute.,,,http://www.menofia.edu.eg/liv/Home/en,,,,https://www.wikidata.org/wiki/Q96325106
0167-7764,Journal of atmospheric chemistry,,https://www.springer.com/journal/10874/submission-guidelines,https://www.springer.com/journal/10874/editors,,https://www.springer.com/journal/10874,,,,,,,,,https://www.wikidata.org/wiki/Q15763023
0029-8484,Shigaku,,,,,,,,,,,,,,
0019-4670,Indian economic review,,https://www.springer.com/journal/41775/submission-guidelines,https://www.springer.com/journal/41775/editors,,https://www.springer.com/journal/41775,,,,,,,,https://twitter.com/dschool_ier,https://www.wikidata.org/wiki/Q15755186
2167-4876,Current genetic medicine reports,,https://www.springer.com/journal/40142/submission-guidelines,https://www.springer.com/journal/40142/editors,,https://www.springer.com/journal/40142,,,,,,,,,https://www.wikidata.org/wiki/Q27724648
0165-5701,International ophtalmology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15763839
0947-3602,Requirements engineering (London. Print),Requirements Engineering,https://www.springer.com/journal/766/submission-guidelines,https://www.springer.com/journal/766/editors,https://www.facebook.com/ReqEngJ/,https://www.springer.com/journal/766,,,,,,,,https://twitter.com/reqengj,https://www.wikidata.org/wiki/Q15752610
2196-3010,Current sustainable/renewable energy reports,,https://www.springer.com/journal/40518/submission-guidelines,https://www.springer.com/journal/40518/editors,,https://link.springer.com/journal/40518,,,,,,,,,https://www.wikidata.org/wiki/Q96704364
2197-4365,Bioresources and bioprocessing,,https://bioresourcesbioprocessing.springeropen.com/submission-guidelines,https://bioresourcesbioprocessing.springeropen.com/about/editorial-board,,https://bioresourcesbioprocessing.springeropen.com/,,State Key Laboratory of Bioreactor Engineering,East China University of Science and Technology​​​​​​​.,,https://sklbe.ecust.edu.cn/En,https://www2.ecust.edu.cn/_t41/main.htm,,,https://www.wikidata.org/wiki/Q27726743
2044-5040,Skeletal muscle,,https://skeletalmusclejournal.biomedcentral.com/submission-guidelines,https://skeletalmusclejournal.biomedcentral.com/about/editorial-board,,https://skeletalmusclejournal.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q27723741
0939-7922,Zeitschrift f√ºr Physik,Zeitschrift für Physik A Hadrons and nuclei,,,,https://link.springer.com/journal/218,,,,,,,,,https://www.wikidata.org/wiki/Q27714989
2193-9438,EURO journal on decision processes,,https://www.springer.com/journal/40070/contact-the-journal,https://www.springer.com/journal/40070/editors,,https://www.springer.com/journal/40070,,,,,,,,,https://www.wikidata.org/wiki/Q57584803
1438-793X,Functional & integrative genomics,,https://www.springer.com/journal/10142/submission-guidelines,https://www.springer.com/journal/10142/editors,,https://www.springer.com/journal/10142,,,,,,,,,https://www.wikidata.org/wiki/Q15755774
1471-2318,BMC geriatrics,,https://bmcgeriatr.biomedcentral.com/submission-guidelines,https://bmcgeriatr.biomedcentral.com/about/editorial-board,,https://link.springer.com/journal/12877,,,,,,,,,https://www.wikidata.org/wiki/Q15765452
0925-9856,Formal methods in system design,,https://www.springer.com/journal/10703/submission-guidelines,https://www.springer.com/journal/10703/editors,,https://www.springer.com/journal/10703,,,,,,,,,https://www.wikidata.org/wiki/Q15755416
0162-9700,Journal of applied metalworking,,,,,https://link.springer.com/journal/12387/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q96326873
2194-2536,Schmerzmedizin,,,https://www.springer.com/journal/940/editors,,https://link.springer.com/journal/940,,,,,,,,,https://www.wikidata.org/wiki/Q96727719
2095-3127,Advances in Manufacturing,,https://www.springer.com/journal/40436/submission-guidelines,https://www.springer.com/journal/40436/editors,,https://link.springer.com/journal/40436,,Shanghai University,,,http://www.shu.edu.cn/,,,,https://www.wikidata.org/wiki/Q96325251
0278-9523,The Journal of bioethics,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27711495
1869-1439,Clinical neuroradiology,,https://www.springer.com/journal/62/submission-guidelines,https://www.springer.com/journal/62/editors,,https://link.springer.com/journal/62,,German Society of Neuroradiology (Deutsche Gesellschaft für Neuroradiologie DGNR),Austrian Society of Neuroradiology (Österreichische Gesellschaft für Neuroadiologie ÖGNR),Swiss Society of Neuroradiology (Schweizerische Gesellschaft für Neuroradiologie SGNR),http://www.dgnr.org/index.php,http://www.oegnr.at/,http://www.swissneuroradiology.ch/home.html,,https://www.wikidata.org/wiki/Q26853900
0889-3047,The review of Austrian economics,,https://www.springer.com/journal/11138/submission-guidelines,https://www.springer.com/journal/11138/editors,,https://www.springer.com/journal/11138,,Society for the Development of Austrian Economics,,,https://www.sdaeonline.org/,,,,https://www.wikidata.org/wiki/Q15734674
1611-2490,Paddy and water environment,,https://www.springer.com/journal/10333/submission-guidelines,https://www.springer.com/journal/10333/editors,,https://www.springer.com/journal/10333,,International Society of Paddy and Water Environment Engineering (PAWEES),,,http://pawees.net/,,,,https://www.wikidata.org/wiki/Q62738295
2522-5774,Functional composite materials,,https://functionalcompositematerials.springeropen.com/submission-guidelines,https://functionalcompositematerials.springeropen.com/about/editorial-board,,https://functionalcompositematerials.springeropen.com/,,,,,,,,,https://www.wikidata.org/wiki/Q96702835
0020-4277,Instructional science,,https://www.springer.com/journal/11251/submission-guidelines,https://www.springer.com/journal/11251/editors,,https://www.springer.com/journal/11251,,,,,,,,,https://www.wikidata.org/wiki/Q15756631
0178-2789,The visual computer,,https://www.springer.com/journal/371/submission-guidelines,https://www.springer.com/journal/371/editors,,https://www.springer.com/journal/371,,,,,,,,,https://www.wikidata.org/wiki/Q15759263
1176-3469,Pharmaceutical & diagnostic innovation,,,,,https://link.springer.com/journal/40286/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q96319379
0098-0331,Journal of chemical ecology,,https://www.springer.com/journal/10886/submission-guidelines,https://www.springer.com/journal/10886/editors,,https://www.springer.com/journal/10886,,International Society of Chemical Ecology,Asia-Pacific Association of Chemical Ecologists (APACE),,https://www.chemecol.org/,https://www.newapace.com/,,,https://www.wikidata.org/wiki/Q15734655
1872-0218,Contemporary Islam,,https://www.springer.com/journal/11562/submission-guidelines,https://www.springer.com/journal/11562/editors,,https://www.springer.com/journal/11562,,,,,,,,,https://www.wikidata.org/wiki/Q15817093
0340-7594,Journal of comparative physiology,Journal of Comparative Physiology A,https://www.springer.com/journal/359/submission-guidelines,https://www.springer.com/journal/359/editors,,https://link.springer.com/journal/359,,,,,,,,,https://www.wikidata.org/wiki/Q1709835
0016-7835,Geologische Rundschau (1910. Print),,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27714954
0932-8092,Machine vision and applications,,https://www.springer.com/journal/138/submission-guidelines,https://www.springer.com/journal/138/editors,,https://www.springer.com/journal/138,,,,,,,,,https://www.wikidata.org/wiki/Q15716622
1555-4961,Finanzmarkt und Portfolio Management,Financial Markets and Portfolio Management,https://www.springer.com/journal/11408/submission-guidelines,https://www.springer.com/journal/11408/editors,,https://www.springer.com/journal/11408,,,,,,,,,https://www.wikidata.org/wiki/Q1416192
0367-4223,Gesunde Pflanzen,,https://www.springer.com/journal/10343/submission-guidelines,https://www.springer.com/journal/10343/editors,,https://www.springer.com/journal/10343,,,,,,,,,https://www.wikidata.org/wiki/Q1885453
1460-3799,Risk management,,https://www.palgrave.com/gp/journal/41283/authors/submission,https://www.palgrave.com/gp/journal/41283/about/editorial-board,,https://www.palgrave.com/gp/journal/41283,,,,,,,,,https://www.wikidata.org/wiki/Q15767606
0038-5565,Soviet materials science,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96333795
0018-2214,The histochemical journal,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q24056063
2189-7778,Nature daijesuto,,,,,,,,,,,,,,
0344-4325,Springer seminars in immunopathology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15724576
1436-2228,Marine biotechnology (Print),Marine Biotechnology,https://www.springer.com/journal/10126/submission-guidelines,https://www.springer.com/journal/10126/editors,,https://www.springer.com/journal/10126,,,,,,,,,https://www.wikidata.org/wiki/Q15757193
1005-9784,Journal of Central South University of Technology,,,,,,,,,,,,,,
1687-5176,EURASIP Journal on Image and Video Processing,,https://jivp-eurasipjournals.springeropen.com/submission-guidelines,https://jivp-eurasipjournals.springeropen.com/about/editorial-board,,https://link.springer.com/journal/13640,,,,,,,,,https://www.wikidata.org/wiki/Q15817183
2190-8567,The journal of mathematical neuroscience,,https://mathematical-neuroscience.springeropen.com/submission-guidelines,https://mathematical-neuroscience.springeropen.com/about/editorial-board,,https://link.springer.com/journal/13408,,,,,,,,,https://www.wikidata.org/wiki/Q27723946
2041-4161,IMF economic review,,https://www.palgrave.com/gp/journal/41308/authors/submission,https://www.palgrave.com/gp/journal/41308/about/editorial-board,,https://link.springer.com/journal/41308,,,,,,,,,https://www.wikidata.org/wiki/Q17106081
1745-8552,Biosocieties,,https://www.palgrave.com/gp/journal/41292/authors/submission,https://www.palgrave.com/gp/journal/41292/about/editorial-board,,https://www.palgrave.com/gp/journal/41292,,,,,,,,,https://www.wikidata.org/wiki/Q15753792
2156-8650,Medical science educator,,https://www.springer.com/journal/40670/submission-guidelines,https://www.springer.com/journal/40670/editors,,https://link.springer.com/journal/40670,,International Association of Medical Science Educators,,,http://www.iamse.org/,,,,https://www.wikidata.org/wiki/Q27725362
2193-1801,SpringerPlus,,,,,https://link.springer.com/journal/40064,,,,,,,,,https://www.wikidata.org/wiki/Q24055190
1865-4819,Lightweight design,,,,,https://link.springer.com/journal/35725,,,,,,,,,https://www.wikidata.org/wiki/Q96725333
1321-2753,Monash bioethics review,,https://www.springer.com/journal/40592/submission-guidelines,https://www.springer.com/journal/40592/editors,,https://www.springer.com/journal/40592,,Monash University Bioethics Centre,,,https://arts.monash.edu/bioethics,,,,https://www.wikidata.org/wiki/Q15758297
2314-7172,Journal of electrical systems and information technology,,https://jesit.springeropen.com/submission-guidelines,https://jesit.springeropen.com/about/editorial-board,,https://jesit.springeropen.com/,,Electronic Research Institute (ERI),,,https://eri.sci.eg/,,,,https://www.wikidata.org/wiki/Q50816743
1535-1084,Neuromolecular medicine,,https://www.springer.com/journal/12017/submission-guidelines,https://www.springer.com/journal/12017/editors,,https://www.springer.com/journal/12017,,,,,,,,,https://www.wikidata.org/wiki/Q15716731
0374-4884,Journal of the Korean Physical Society,,https://www.springer.com/journal/40042/submission-guidelines,https://www.springer.com/journal/40042/editors,,https://link.springer.com/journal/40042,,The Korean Physical Society,,,http://www.kps.or.kr/,,,,https://www.wikidata.org/wiki/Q6296163
2524-5252,Advances in Astronautics Science and Technology,,https://www.springer.com/journal/42423/submission-guidelines,https://www.springer.com/journal/42423/editors,,https://link.springer.com/journal/42423,,Chinese Society of Astronautics (CSA),International Astronautical Federation (IAF),,http://www.csaspace.org.cn/,http://www.iafastro.org/,,,https://www.wikidata.org/wiki/Q96697268
1546-9530,Current heart failure reports,,https://www.springer.com/journal/11897/submission-guidelines,https://www.springer.com/journal/11897/editors,,https://link.springer.com/journal/11897,,,,,,,,,https://www.wikidata.org/wiki/Q26842297
0025-2611,Manuscripta mathematica,,https://www.springer.com/journal/229/submission-guidelines,https://www.springer.com/journal/229/editors,,https://www.springer.com/journal/229,,,,,,,,,https://www.wikidata.org/wiki/Q15462134
0257-716X,Journal of Tongji Medical University,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q24040245
1742-7584,International journal of tropical insect science,,https://www.springer.com/journal/42690/submission-guidelines,https://www.springer.com/journal/42690/editors,,https://link.springer.com/journal/42690,,African Association of Insect Scientists,,,http://aaisafrica.org/,,,,https://www.wikidata.org/wiki/Q15752936
1477-7525,Health and quality of life outcomes,,https://hqlo.biomedcentral.com/submission-guidelines,https://hqlo.biomedcentral.com/about/editorial-board,,https://link.springer.com/journal/12955,,,,,,,,,https://www.wikidata.org/wiki/Q15757755
1096-4045,Journal of immigrant health,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q24039945
1993-0437,Journal of Wuhan University of Technology,Journal of Wuhan University of Technology-Mater. Sci. Ed.,https://www.springer.com/journal/11595/submission-guidelines,https://www.springer.com/journal/11595/editors,,https://link.springer.com/journal/11595,,Wuhan University of Technology,,,http://www.whut.edu.cn/,,,,https://www.wikidata.org/wiki/Q96319362
0391-4097,Journal of endocrinological investigation,,https://www.springer.com/journal/40618/submission-guidelines,https://www.springer.com/journal/40618/editors,,https://link.springer.com/journal/40618,,SIE Società Italiana di Endocrinologia,,,http://www.societaitalianadiendocrinologia.it/,,,,https://www.wikidata.org/wiki/Q15766847
2543-3172,TPO de praktijk,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96738219
2199-322X,Italian economic journal,,https://www.springer.com/journal/40797/submission-guidelines,https://www.springer.com/journal/40797/editors,,https://link.springer.com/journal/40797,,Società Italiana di Economia / Italian Economic Association,,,http://www.siecon.org/online/en/,,,,https://www.wikidata.org/wiki/Q96325770
1751-8040,Place branding and public diplomacy,,https://www.palgrave.com/gp/journal/41254/authors/submission,https://www.palgrave.com/gp/journal/41254/about/editorial-board,,https://www.palgrave.com/gp/journal/41254,,,,,,,,https://twitter.com/place_branding,https://www.wikidata.org/wiki/Q15756538
1175-9046,Pharmaceutical development and regulation,,,,,https://link.springer.com/journal/40451/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q27722563
2192-4449,CEN case reports,,https://www.springer.com/journal/13730/submission-guidelines,https://www.springer.com/journal/13730/editors,,https://link.springer.com/journal/13730,,,,,,,,,https://www.wikidata.org/wiki/Q27725774
1793-9453,Asian bioethics review,,https://www.springer.com/journal/41649/submission-guidelines,https://www.springer.com/journal/41649/editors,,https://link.springer.com/journal/41649,,Centre for Biomedical Ethics,,,https://cbme.nus.edu.sg/,,,,https://www.wikidata.org/wiki/Q56753884
2366-1003,International journal of anthropology and ethnology,,https://ijae.springeropen.com/submission-guidelines,https://ijae.springeropen.com/about/editorial-board,,https://link.springer.com/journal/41257,,"The Institute of Ethnology and Anthropology, CASS",,,http://iea.cssn.cn/english/,,,,https://www.wikidata.org/wiki/Q73551793
1435-0211,Journal of wood science,,https://jwoodscience.springeropen.com/submission-guidelines,https://jwoodscience.springeropen.com/about/editorial-board,,https://jwoodscience.springeropen.com/,,Japan Wood Research Society,,,http://www.jwrs.org/english/,,,,https://www.wikidata.org/wiki/Q15752385
0924-1868,User modeling and user-adapted interaction,,https://www.springer.com/journal/11257/submission-guidelines,https://www.springer.com/journal/11257/editors,,https://www.springer.com/journal/11257,,,,,,,,,https://www.wikidata.org/wiki/Q15753265
0006-2928,Biochemical genetics,,https://www.springer.com/journal/10528/submission-guidelines,https://www.springer.com/journal/10528/editors,,https://www.springer.com/journal/10528,,,,,,,,,https://www.wikidata.org/wiki/Q15765855
1388-817X,International journal of franchising and distribution law,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96712695
1357-0560,Medical oncology (Northwood),Medical Oncology,https://www.springer.com/journal/12032/submission-guidelines,https://www.springer.com/journal/12032/editors,,https://link.springer.com/journal/12032,,,,,,,,,https://www.wikidata.org/wiki/Q2152666
1865-4827,International surface technology,IST International Surface Technology,https://www.springer.com/journal/35724/contact-the-journal,https://www.springer.com/journal/35724/editors,,https://www.springer.com/journal/35724,,,,,,,,,https://www.wikidata.org/wiki/Q52160249
1833-2595,International journal for educational integrity,,https://edintegrity.biomedcentral.com/submission-guidelines,https://edintegrity.biomedcentral.com/about/editorial-board,,https://edintegrity.biomedcentral.com/,,,,,,,,,https://www.wikidata.org/wiki/Q15753158
2509-3312,Journal of communications and information networks,,,,,https://link.springer.com/journal/41650,,,,,,,,,https://www.wikidata.org/wiki/Q96712818
2366-3278,INAE letters,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96708482
1868-6478,Evolving systems,,https://www.springer.com/journal/12530/submission-guidelines,https://www.springer.com/journal/12530/editors,,https://link.springer.com/journal/12530,,,,,,,,,https://www.wikidata.org/wiki/Q96326710
1470-8272,Journal of asset management,,https://www.palgrave.com/gp/journal/41260/authors/submission,https://www.palgrave.com/gp/journal/41260/about/editorial-board,,https://link.springer.com/journal/41260,,,,,,,,,https://www.wikidata.org/wiki/Q15746358
2047-0525,Perioperative medicine,,https://perioperativemedicinejournal.biomedcentral.com/submission-guidelines,https://perioperativemedicinejournal.biomedcentral.com/about/editorial-board,,https://link.springer.com/journal/13741,,,,,,,,,https://www.wikidata.org/wiki/Q27725204
1757-4749,Gut pathogens,,https://gutpathogens.biomedcentral.com/submission-guidelines,https://gutpathogens.biomedcentral.com/about/editorial-board,https://www.facebook.com/GutPathogens/,https://gutpathogens.biomedcentral.com/,,,,,,,,https://twitter.com/gutpathogens?lang=en,https://www.wikidata.org/wiki/Q15817917
2046-0481,Irish veterinary journal,,https://irishvetjournal.biomedcentral.com/submission-guidelines,https://irishvetjournal.biomedcentral.com/about/editorial-board,,https://irishvetjournal.biomedcentral.com/,,Veterinary Ireland,,,http://www.veterinaryireland.ie/,,,,https://www.wikidata.org/wiki/Q15753920
1672-5182,Journal of Ocean University of China,,https://www.springer.com/journal/11802/submission-guidelines,https://www.springer.com/journal/11802/editors,,https://link.springer.com/journal/11802,,Ocean University of China,,,http://eweb.ouc.edu.cn/,,,,https://www.wikidata.org/wiki/Q45114141
0343-2521,GeoJournal,,https://www.springer.com/journal/10708/submission-guidelines,https://www.springer.com/journal/10708/editors,,https://www.springer.com/journal/10708,,,,,,,,,https://www.wikidata.org/wiki/Q5533907
1435-6163,International journal for ion mobility spectrometry,,https://www.springer.com/journal/12127/submission-guidelines,https://www.springer.com/journal/12127/editors,,https://www.springer.com/journal/12127,,The International Society for Ion Mobility Spectrometry,,,https://www.isims.info/,,,,https://www.wikidata.org/wiki/Q27723300
0970-2822,Indian Journal of Virology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27721658
2364-9534,AAPS open,,https://aapsopen.springeropen.com/submission-guidelines,https://aapsopen.springeropen.com/about/editorial-board,,https://link.springer.com/journal/41120,,aaps,,,https://www.aaps.org/,,,,https://www.wikidata.org/wiki/Q73551740
1067-1919,Journal of urologic pathology,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q96726277
1359-4184,Molecular psychiatry,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6895973
0031-0220,Pal√§ontologische Zeitschrift,Paläontologische Zeitschrift,https://www.springer.com/journal/12542/submission-guidelines,https://www.springer.com/journal/12542/editors,,https://link.springer.com/journal/12542,,Paläontologische Gesellschaft,,,https://www.palges.de/,,,,https://www.wikidata.org/wiki/Q246941
2044-5210,Leukemia supplements,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q26867047
2213-0802,Translational respiratory medicine,,,,,https://link.springer.com/journal/40247,,,,,,,,,https://www.wikidata.org/wiki/Q27725220
0253-4134,Proceedings of the Indian Academy of Sciences. Chemical sciences,,,,,,,,,,,,,,
1385-3139,Reliable computing,,,,,https://link.springer.com/journal/11155/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q96330957
2661-8893,Communications on Applied Mathematics and Computation,,https://www.springer.com/journal/42967/submission-guidelines,https://www.springer.com/journal/42967/editors,,https://link.springer.com/journal/42967,,Shanghai University,,,http://www.shu.edu.cn/,,,,https://www.wikidata.org/wiki/Q96702177
0195-928X,International journal of thermophysics,,https://www.springer.com/journal/10765/submission-guidelines,https://www.springer.com/journal/10765/editors,,https://link.springer.com/journal/10765,,,,,,,,,https://www.wikidata.org/wiki/Q2160741
2524-4515,Multiscale science and engineering,,https://www.springer.com/journal/42493/submission-guidelines,https://www.springer.com/journal/42493/editors,,https://link.springer.com/journal/42493,,Korean Multi-Scale Mechanics,,,http://kmsm.or.kr/,,,,https://www.wikidata.org/wiki/Q96716822
1389-5729,Biogerontology,,https://www.springer.com/journal/10522/submission-guidelines,https://www.springer.com/journal/10522/editors,,https://link.springer.com/journal/10522,,,,,,,,,https://www.wikidata.org/wiki/Q15765259
1869-5582,CEAS aeronautical journal,,https://www.springer.com/journal/13272/submission-guidelines,https://www.springer.com/journal/13272/editors,,https://www.springer.com/journal/13272,,Council of European Aerospace Societies,European Space Agency,German Aerospace Center,https://ceas.org/,https://www.esa.int/ESA,https://www.dlr.de,,https://www.wikidata.org/wiki/Q96329965
0300-5860,Zeitschrift f√ºr Kardiologie,,,,,,,,,,,,,,
0300-9009,Acta neurologica belgica,,https://www.springer.com/journal/13760/submission-guidelines,https://www.springer.com/journal/13760/editors,,https://www.springer.com/journal/13760,,Belgian Neurological Society,,,http://www.neuro.be/,,,,https://www.wikidata.org/wiki/Q15749693
2161-3303,Current obstetrics and gynecology reports,,https://www.springer.com/journal/13669/submission-guidelines,https://www.springer.com/journal/13669/editors,,https://link.springer.com/journal/13669,,,,,,,,,https://www.wikidata.org/wiki/Q27724081
1080-6954,Journal of Chinese political science,,https://www.springer.com/journal/11366/submission-guidelines,https://www.springer.com/journal/11366/editors,,https://link.springer.com/journal/11366,,Association of Chinese Political Studies,,,http://www.acpsus.org/,,,,https://www.wikidata.org/wiki/Q15754958
1755-8417,PathoGenetics,,,,,https://link.springer.com/journal/13070,,,,,,,,,https://www.wikidata.org/wiki/Q27721716
0361-7610,Glass and ceramics,,https://www.springer.com/journal/10717/submission-guidelines,https://www.springer.com/journal/10717/editors,,https://link.springer.com/journal/10717,,,,,,,,,https://www.wikidata.org/wiki/Q65683241
1741-3591,International journal of disclosure and governance,,https://www.palgrave.com/gp/journal/41310/authors/submission,https://www.palgrave.com/gp/journal/41310/about/editorial-board,,https://link.springer.com/journal/41310,,,,,,,,,https://www.wikidata.org/wiki/Q15753685
0145-479X,Journal of bioenergetics and biomembranes,,https://www.springer.com/journal/10863/submission-guidelines,https://www.springer.com/journal/10863/editors,,https://www.springer.com/journal/10863,,,,,,,,,https://www.wikidata.org/wiki/Q5044470
0949-1147,Zeitschrift fuÃàr Didaktik der Naturwissenschaften,Zeitschrift für Didaktik der Naturwissenschaften,https://www.springer.com/journal/40573/submission-guidelines,https://www.springer.com/journal/40573/editors,,https://www.springer.com/journal/40573,,"Fachsektion Didaktik der Biologie (FDdB) im Verband Biologie, Biowissenschaften & Biomedizin in Deutschland (VBIO)",Gesellschaft für Didaktik der Chemie und Physik,,https://www.vbio.de/fddb-fachdidaktik/,http://www.gdcp.de/,,,https://www.wikidata.org/wiki/Q96734204
0369-3554,Nuovo cimento. B,Il Nuovo Cimento B (1965-1970),,,,https://link.springer.com/journal/11542/volumes-and-issues,,,,,,,,,https://www.wikidata.org/wiki/Q15765736
1866-2625,School mental health,,https://www.springer.com/journal/12310/submission-guidelines,https://www.springer.com/journal/12310/editors,,https://link.springer.com/journal/12310,,,,,,,,,https://www.wikidata.org/wiki/Q26841866
1866-1424,Angewandte Schmerztherapie und Palliativmedizin,,,,,https://link.springer.com/journal/15223,,,,,,,,,https://www.wikidata.org/wiki/Q96701724
0025-5874,Mathematische Zeitschrift,,https://www.springer.com/journal/209/submission-guidelines,https://www.springer.com/journal/209/editors,,https://link.springer.com/journal/209,,,,,,,,,https://www.wikidata.org/wiki/Q847858
0033-832X,Der Radiologe,,https://www.springer.com/journal/117/submission-guidelines,https://www.springer.com/journal/117/editors,,https://www.springer.com/journal/117,,Berufsverband der Deutschen Radiologen e.V.,,,http://www.radiologenverband.de/,,,,https://www.wikidata.org/wiki/Q15763177
0178-7675,Computational mechanics,,https://www.springer.com/journal/466/submission-guidelines,https://www.springer.com/journal/466/editors,,https://www.springer.com/journal/466,,,,,,,,,https://www.wikidata.org/wiki/Q5157289
1354-3725,European public law,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15764418
0341-2687,ZFBF,,,,,,,,,,,,,,
0882-6498,The Journal of medical humanities and bioethics,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27711690
1475-2832,Annals of general hospital psychiatry,,,,,,,,,,,,,,
